600594,SSE,益佰制药,沪A
600572,SSE,康恩贝,沪A
600328,SSE,兰太实业,沪A
600877,SSE,中国嘉陵,沪A
600495,SSE,晋西车轴,沪A
600051,SSE,宁波联合,沪A
600743,SSE,华远地产,沪A
600561,SSE,江西长运,沪A
601515,SSE,东风股份,沪A
600821,SSE,津劝业,沪A
600506,SSE,香梨股份,沪A
600859,SSE,王府井,沪A
600651,SSE,飞乐音响,沪A
600309,SSE,万华化学,沪A
600684,SSE,珠江实业,沪A
600529,SSE,山东药玻,沪A
600433,SSE,冠豪高新,沪A
600029,SSE,南方航空,沪A
601717,SSE,郑煤机,沪A
600869,SSE,智慧能源,沪A
600761,SSE,安徽合力,沪A
600736,SSE,苏州高新,沪A
600133,SSE,东湖高新,沪A
601126,SSE,四方股份,沪A
600815,SSE,厦工股份,沪A
600638,SSE,新黄浦,沪A
601231,SSE,环旭电子,沪A
601098,SSE,中南传媒,沪A
600512,SSE,腾达建设,沪A
600215,SSE,长春经开,沪A
600699,SSE,均胜电子,沪A
603001,SSE,奥康国际,沪A
600622,SSE,嘉宝集团,沪A
601168,SSE,西部矿业,沪A
600993,SSE,马应龙,沪A
600780,SSE,通宝能源,沪A
600609,SSE,金杯汽车,沪A
600426,SSE,华鲁恒升,沪A
600391,SSE,成发科技,沪A
600206,SSE,有研新材,沪A
600608,SSE,上海科技,沪A
600898,SSE,三联商社,沪A
600172,SSE,黄河旋风,沪A
603123,SSE,翠微股份,沪A
600808,SSE,马钢股份,沪A
600721,SSE,百花村,沪A
600517,SSE,置信电气,沪A
600197,SSE,伊力特,沪A
603308,SSE,应流股份,沪A
603169,SSE,兰石重装,沪A
600748,SSE,上实发展,沪A
600371,SSE,万向德农,沪A
600675,SSE,中华企业,沪A
600175,SSE,美都能源,沪A
600151,SSE,航天机电,沪A
600093,SSE,禾嘉股份,沪A
601139,SSE,深圳燃气,沪A
600141,SSE,兴发集团,沪A
600380,SSE,健康元,沪A
601158,SSE,重庆水务,沪A
600976,SSE,健民集团,沪A
600871,SSE,*ST仪化,沪A
600513,SSE,联环药业,沪A
600479,SSE,千金药业,沪A
600272,SSE,开开实业,沪A
601225,SSE,陕西煤业,沪A
600828,SSE,成商集团,沪A
600292,SSE,中电远达,沪A
601388,SSE,怡球资源,沪A
600566,SSE,洪城股份,沪A
600848,SSE,自仪股份,沪A
600359,SSE,新农开发,沪A
600323,SSE,瀚蓝环境,沪A
600280,SSE,中央商场,沪A
600741,SSE,华域汽车,沪A
600605,SSE,汇通能源,沪A
600533,SSE,栖霞建设,沪A
600097,SSE,开创国际,沪A
603369,SSE,今世缘,沪A
600760,SSE,中航黑豹,沪A
600688,SSE,上海石化,沪A
600405,SSE,动力源,沪A
600210,SSE,紫江企业,沪A
600165,SSE,新日恒力,沪A
600139,SSE,西部资源,沪A
600039,SSE,四川路桥,沪A
600481,SSE,双良节能,沪A
601218,SSE,吉鑫科技,沪A
600707,SSE,彩虹股份,沪A
600641,SSE,万业企业,沪A
600401,SSE,海润光伏,沪A
600218,SSE,全柴动力,沪A
600791,SSE,京能置业,沪A
600406,SSE,国电南瑞,沪A
600388,SSE,龙净环保,沪A
600216,SSE,浙江医药,沪A
600084,SSE,中葡股份,沪A
601996,SSE,丰林集团,沪A
600606,SSE,金丰投资,沪A
600585,SSE,海螺水泥,沪A
600539,SSE,狮头股份,沪A
600080,SSE,金花股份,沪A
600768,SSE,宁波富邦,沪A
600586,SSE,金晶科技,沪A
601789,SSE,宁波建工,沪A
601188,SSE,龙江交通,沪A
600790,SSE,轻纺城,沪A
600419,SSE,天润乳业,沪A
600213,SSE,亚星客车,沪A
600071,SSE,凤凰光学,沪A
600875,SSE,东方电气,沪A
600592,SSE,龙溪股份,沪A
601111,SSE,中国国航,沪A
600712,SSE,南宁百货,沪A
600744,SSE,华银电力,沪A
600432,SSE,吉恩镍业,沪A
600674,SSE,川投能源,沪A
600416,SSE,湘电股份,沪A
600281,SSE,太化股份,沪A
600510,SSE,黑牡丹,沪A
600191,SSE,华资实业,沪A
600012,SSE,皖通高速,沪A
600889,SSE,南京化纤,沪A
600823,SSE,世茂股份,沪A
600301,SSE,ST南化,沪A
600262,SSE,北方股份,沪A
603699,SSE,纽威股份,沪A
601608,SSE,中信重工,沪A
600219,SSE,南山铝业,沪A
600884,SSE,杉杉股份,沪A
600742,SSE,一汽富维,沪A
600706,SSE,曲江文旅,沪A
600630,SSE,龙头股份,沪A
600331,SSE,宏达股份,沪A
600275,SSE,武昌鱼,沪A
601890,SSE,亚星锚链,沪A
601798,SSE,蓝科高新,沪A
601616,SSE,广电电气,沪A
600830,SSE,香溢融通,沪A
600887,SSE,伊利股份,沪A
600456,SSE,宝钛股份,沪A
600403,SSE,大有能源,沪A
601179,SSE,中国西电,沪A
600811,SSE,东方集团,沪A
600187,SSE,国中水务,沪A
600068,SSE,葛洲坝,沪A
600526,SSE,菲达环保,沪A
600278,SSE,东方创业,沪A
600863,SSE,内蒙华电,沪A
600362,SSE,江西铜业,沪A
600351,SSE,亚宝药业,沪A
600390,SSE,金瑞科技,沪A
600273,SSE,嘉化能源,沪A
600182,SSE,S佳通,沪A
600853,SSE,龙建股份,沪A
600771,SSE,广誉远,沪A
600581,SSE,八一钢铁,沪A
600881,SSE,亚泰集团,沪A
600597,SSE,光明乳业,沪A
600467,SSE,好当家,沪A
600438,SSE,通威股份,沪A
600387,SSE,海越股份,沪A
600368,SSE,五洲交通,沪A
600854,SSE,春兰股份,沪A
600610,SSE,*ST中毅,沪A
600145,SSE,*ST国创,沪A
600098,SSE,广州发展,沪A
601238,SSE,广汽集团,沪A
600537,SSE,亿晶光电,沪A
600520,SSE,中发科技,沪A
600138,SSE,中青旅,沪A
600970,SSE,中材国际,沪A
600247,SSE,*ST成城,沪A
600117,SSE,西宁特钢,沪A
600060,SSE,海信电器,沪A
600668,SSE,尖峰集团,沪A
600311,SSE,荣华实业,沪A
600075,SSE,*ST新业,沪A
600857,SSE,工大首创,沪A
600543,SSE,莫高股份,沪A
600463,SSE,空港股份,沪A
600290,SSE,华仪电气,沪A
600654,SSE,飞乐股份,沪A
600327,SSE,大东方,沪A
601107,SSE,四川成渝,沪A
600874,SSE,创业环保,沪A
600578,SSE,京能电力,沪A
600470,SSE,六国化工,沪A
601116,SSE,三江购物,沪A
600502,SSE,安徽水利,沪A
600257,SSE,大湖股份,沪A
601518,SSE,吉林高速,沪A
600527,SSE,江南高纤,沪A
600343,SSE,航天动力,沪A
600069,SSE,银鸽投资,沪A
601333,SSE,广深铁路,沪A
601117,SSE,中国化学,沪A
600992,SSE,贵绳股份,沪A
600827,SSE,百联股份,沪A
600728,SSE,佳都科技,沪A
600329,SSE,中新药业,沪A
600773,SSE,西藏城投,沪A
600723,SSE,首商股份,沪A
600113,SSE,浙江东日,沪A
600569,SSE,安阳钢铁,沪A
600779,SSE,水井坊,沪A
600589,SSE,广东榕泰,沪A
600054,SSE,黄山旅游,沪A
600033,SSE,福建高速,沪A
603399,SSE,新华龙,沪A
600960,SSE,渤海活塞,沪A
600284,SSE,浦东建设,沪A
601369,SSE,陕鼓动力,沪A
600833,SSE,第一医药,沪A
600111,SSE,北方稀土,沪A
601118,SSE,海南橡胶,沪A
600577,SSE,精达股份,沪A
600026,SSE,中海发展,沪A
600008,SSE,首创股份,沪A
601186,SSE,中国铁建,沪A
600835,SSE,上海机电,沪A
600497,SSE,驰宏锌锗,沪A
601886,SSE,江河创建,沪A
600890,SSE,中房股份,沪A
600509,SSE,天富能源,沪A
600967,SSE,北方创业,沪A
600819,SSE,耀皮玻璃,沪A
600792,SSE,云煤能源,沪A
600617,SSE,国新能源,沪A
600611,SSE,大众交通,沪A
600307,SSE,酒钢宏兴,沪A
600295,SSE,鄂尔多斯,沪A
600637,SSE,百视通,沪A
600004,SSE,白云机场,沪A
600306,SSE,*ST商城,沪A
600389,SSE,江山股份,沪A
600557,SSE,康缘药业,沪A
600166,SSE,福田汽车,沪A
600298,SSE,安琪酵母,沪A
600085,SSE,同仁堂,沪A
600838,SSE,上海九百,沪A
600719,SSE,大连热电,沪A
600568,SSE,中珠控股,沪A
600422,SSE,昆药集团,沪A
600020,SSE,中原高速,沪A
601101,SSE,昊华能源,沪A
600663,SSE,陆家嘴,沪A
600628,SSE,新世界,沪A
600455,SSE,博通股份,沪A
600452,SSE,涪陵电力,沪A
600266,SSE,北京城建,沪A
601177,SSE,杭齿前进,沪A
600824,SSE,益民集团,沪A
600708,SSE,海博股份,沪A
600655,SSE,豫园商城,沪A
600556,SSE,慧球科技,沪A
600468,SSE,百利电气,沪A
600335,SSE,国机汽车,沪A
600168,SSE,武汉控股,沪A
601011,SSE,宝泰隆,沪A
600505,SSE,西昌电力,沪A
600333,SSE,长春燃气,沪A
600062,SSE,华润双鹤,沪A
600320,SSE,振华重工,沪A
600127,SSE,金健米业,沪A
600058,SSE,五矿发展,沪A
600143,SSE,金发科技,沪A
603993,SSE,洛阳钼业,沪A
600983,SSE,惠而浦,沪A
600662,SSE,强生控股,沪A
600531,SSE,豫光金铅,沪A
600249,SSE,两面针,沪A
601038,SSE,一拖股份,沪A
600860,SSE,*ST京城,沪A
600758,SSE,红阳能源,沪A
600248,SSE,延长化建,沪A
600104,SSE,上汽集团,沪A
600059,SSE,古越龙山,沪A
601877,SSE,正泰电器,沪A
600540,SSE,新赛股份,沪A
600121,SSE,郑州煤电,沪A
601199,SSE,江南水务,沪A
600478,SSE,科力远,沪A
600428,SSE,中远航运,沪A
600515,SSE,海岛建设,沪A
600436,SSE,片仔癀,沪A
601958,SSE,金钼股份,沪A
600997,SSE,开滦股份,沪A
600834,SSE,申通地铁,沪A
600521,SSE,华海药业,沪A
600193,SSE,创兴资源,沪A
603333,SSE,明星电缆,沪A
600844,SSE,丹化科技,沪A
600393,SSE,东华实业,沪A
600128,SSE,弘业股份,沪A
600105,SSE,永鼎股份,沪A
600073,SSE,上海梅林,沪A
600694,SSE,大商股份,沪A
600532,SSE,宏达矿业,沪A
600354,SSE,敦煌种业,沪A
600796,SSE,钱江生化,沪A
600711,SSE,盛屯矿业,沪A
600125,SSE,铁龙物流,沪A
600081,SSE,东风科技,沪A
600300,SSE,维维股份,沪A
601208,SSE,东材科技,沪A
600995,SSE,文山电力,沪A
600896,SSE,中海海盛,沪A
600812,SSE,华北制药,沪A
601311,SSE,骆驼股份,沪A
600861,SSE,北京城乡,沪A
600528,SSE,中铁二局,沪A
600488,SSE,天药股份,沪A
600277,SSE,亿利能源,沪A
600979,SSE,广安爱众,沪A
600486,SSE,扬农化工,沪A
600350,SSE,山东高速,沪A
600490,SSE,鹏欣资源,沪A
601558,SSE,*ST锐电,沪A
600882,SSE,华联矿业,沪A
601113,SSE,华鼎股份,沪A
600785,SSE,新华百货,沪A
600196,SSE,复星医药,沪A
600385,SSE,ST金泰,沪A
600079,SSE,人福医药,沪A
600005,SSE,武钢股份,沪A
601933,SSE,永辉超市,沪A
600636,SSE,三爱富,沪A
600178,SSE,*ST东安,沪A
600691,SSE,阳煤化工,沪A
600696,SSE,多伦股份,沪A
600255,SSE,鑫科材料,沪A
600177,SSE,雅戈尔,沪A
600847,SSE,万里股份,沪A
600613,SSE,神奇制药,沪A
600110,SSE,中科英华,沪A
601666,SSE,平煤股份,沪A
600616,SSE,金枫酒业,沪A
600793,SSE,ST宜纸,沪A
600754,SSE,锦江股份,沪A
600444,SSE,国通管业,沪A
600429,SSE,三元股份,沪A
600132,SSE,重庆啤酒,沪A
600648,SSE,外高桥,沪A
600252,SSE,中恒集团,沪A
600378,SSE,天科股份,沪A
600339,SSE,天利高新,沪A
600050,SSE,中国联通,沪A
600652,SSE,爱使股份,沪A
600596,SSE,新安股份,沪A
600546,SSE,山煤国际,沪A
600123,SSE,兰花科创,沪A
600023,SSE,浙能电力,沪A
601808,SSE,中海油服,沪A
600893,SSE,中航动力,沪A
600868,SSE,梅雁吉祥,沪A
600642,SSE,申能股份,沪A
600462,SSE,石岘纸业,沪A
600332,SSE,白云山,沪A
600089,SSE,特变电工,沪A
600418,SSE,江淮汽车,沪A
600966,SSE,博汇纸业,沪A
600549,SSE,厦门钨业,沪A
601600,SSE,中国铝业,沪A
601100,SSE,恒立油缸,沪A
600508,SSE,上海能源,沪A
601009,SSE,南京银行,沪A
600409,SSE,三友化工,沪A
600157,SSE,永泰能源,沪A
600485,SSE,信威集团,沪A
600116,SSE,三峡水利,沪A
601010,SSE,文峰股份,沪A
600841,SSE,上柴股份,沪A
600258,SSE,首旅酒店,沪A
600131,SSE,岷江水电,沪A
600583,SSE,海油工程,沪A
